"x","y","Class_ID","B2","B3","B4","B5","B6","B7","B8","B8A","B11","B12","Class","Description"
678659.735785986,4763174.73686719,3,206,409,278,606,1664,1664,2339,2369,1586,844,"Class_3","Tree/bushes"
678662.25343185,4763174.73686719,3,162,360,249,610,1768,1768,2377,2432,1616,840,"Class_3","Tree/bushes"
678664.771077713,4763174.73686719,3,162,360,249,610,1768,1768,2377,2432,1616,840,"Class_3","Tree/bushes"
678667.288723577,4763174.73686719,3,162,360,249,610,1768,1768,2377,2432,1616,840,"Class_3","Tree/bushes"
678669.806369441,4763174.73686719,3,162,360,249,610,1768,1768,2377,2432,1616,840,"Class_3","Tree/bushes"
678672.324015305,4763174.73686719,3,199,376,252,610,1768,1768,2443,2432,1616,840,"Class_3","Tree/bushes"
678674.841661168,4763174.73686719,3,199,376,252,610,1768,1768,2443,2432,1616,840,"Class_3","Tree/bushes"
678677.359307032,4763174.73686719,3,199,376,252,610,1768,1768,2443,2432,1616,840,"Class_3","Tree/bushes"
678679.876952896,4763174.73686719,3,199,376,252,610,1768,1768,2443,2432,1616,840,"Class_3","Tree/bushes"
678682.39459876,4763174.73686719,3,197,391,318,631,1763,1763,2359,2552,1648,889,"Class_3","Tree/bushes"
678684.912244624,4763174.73686719,3,197,391,318,631,1763,1763,2359,2552,1648,889,"Class_3","Tree/bushes"
678687.429890487,4763174.73686719,3,197,391,318,631,1763,1763,2359,2552,1648,889,"Class_3","Tree/bushes"
678689.947536351,4763174.73686719,3,197,391,318,631,1763,1763,2359,2552,1648,889,"Class_3","Tree/bushes"
678692.465182215,4763174.73686719,3,224,402,295,631,1763,1763,2404,2552,1648,889,"Class_3","Tree/bushes"
678694.982828079,4763174.73686719,3,224,402,295,631,1763,1763,2404,2552,1648,889,"Class_3","Tree/bushes"
678697.500473943,4763174.73686719,3,224,402,295,631,1763,1763,2404,2552,1648,889,"Class_3","Tree/bushes"
678700.018119806,4763174.73686719,3,235,388,275,638,1786,1786,2435,2536,1622,857,"Class_3","Tree/bushes"
678702.53576567,4763174.73686719,3,235,388,275,638,1786,1786,2435,2536,1622,857,"Class_3","Tree/bushes"
678705.053411534,4763174.73686719,3,235,388,275,638,1786,1786,2435,2536,1622,857,"Class_3","Tree/bushes"
678707.571057398,4763174.73686719,3,235,388,275,638,1786,1786,2435,2536,1622,857,"Class_3","Tree/bushes"
678551.477013843,4763172.24559838,3,185,453,261,804,2119,2119,3186,2991,1861,946,"Class_3","Tree/bushes"
678553.994659706,4763172.24559838,3,185,453,261,804,2119,2119,3186,2991,1861,946,"Class_3","Tree/bushes"
678556.51230557,4763172.24559838,3,185,453,261,804,2119,2119,3186,2991,1861,946,"Class_3","Tree/bushes"
678559.029951434,4763172.24559838,3,185,453,261,804,2119,2119,3186,2991,1861,946,"Class_3","Tree/bushes"
678561.547597298,4763172.24559838,3,172,389,252,789,2208,2208,3111,3179,1746,831,"Class_3","Tree/bushes"
678564.065243162,4763172.24559838,3,172,389,252,789,2208,2208,3111,3179,1746,831,"Class_3","Tree/bushes"
678566.582889025,4763172.24559838,3,172,389,252,789,2208,2208,3111,3179,1746,831,"Class_3","Tree/bushes"
678569.100534889,4763172.24559838,3,172,389,252,789,2208,2208,3111,3179,1746,831,"Class_3","Tree/bushes"
678571.618180753,4763172.24559838,3,160,361,258,789,2208,2208,3003,3179,1746,831,"Class_3","Tree/bushes"
678574.135826617,4763172.24559838,3,160,361,258,789,2208,2208,3003,3179,1746,831,"Class_3","Tree/bushes"
678576.653472481,4763172.24559838,3,160,361,258,789,2208,2208,3003,3179,1746,831,"Class_3","Tree/bushes"
678579.171118344,4763172.24559838,3,160,361,258,789,2208,2208,3003,3179,1746,831,"Class_3","Tree/bushes"
678581.688764208,4763172.24559838,3,187,355,258,652,1885,1885,2895,2800,1642,790,"Class_3","Tree/bushes"
678584.206410072,4763172.24559838,3,187,355,258,652,1885,1885,2895,2800,1642,790,"Class_3","Tree/bushes"
678586.724055936,4763172.24559838,3,187,355,258,652,1885,1885,2895,2800,1642,790,"Class_3","Tree/bushes"
678589.2417018,4763172.24559838,3,187,355,258,652,1885,1885,2895,2800,1642,790,"Class_3","Tree/bushes"
678591.759347663,4763172.24559838,3,201,352,281,652,1885,1885,2785,2800,1642,790,"Class_3","Tree/bushes"
678594.276993527,4763172.24559838,3,201,352,281,652,1885,1885,2785,2800,1642,790,"Class_3","Tree/bushes"
678596.794639391,4763172.24559838,3,201,352,281,652,1885,1885,2785,2800,1642,790,"Class_3","Tree/bushes"
678599.312285255,4763172.24559838,3,201,352,281,652,1885,1885,2785,2800,1642,790,"Class_3","Tree/bushes"
678601.829931119,4763172.24559838,3,176,347,244,645,1753,1753,2594,2507,1592,830,"Class_3","Tree/bushes"
678604.347576982,4763172.24559838,3,176,347,244,645,1753,1753,2594,2507,1592,830,"Class_3","Tree/bushes"
678606.865222846,4763172.24559838,3,176,347,244,645,1753,1753,2594,2507,1592,830,"Class_3","Tree/bushes"
678609.38286871,4763172.24559838,3,176,347,244,645,1753,1753,2594,2507,1592,830,"Class_3","Tree/bushes"
678611.900514574,4763172.24559838,3,199,381,278,645,1753,1753,2501,2507,1592,830,"Class_3","Tree/bushes"
678614.418160437,4763172.24559838,3,199,381,278,645,1753,1753,2501,2507,1592,830,"Class_3","Tree/bushes"
678616.935806301,4763172.24559838,3,199,381,278,645,1753,1753,2501,2507,1592,830,"Class_3","Tree/bushes"
678619.453452165,4763172.24559838,3,199,381,278,645,1753,1753,2501,2507,1592,830,"Class_3","Tree/bushes"
678621.971098029,4763172.24559838,3,177,432,311,657,1720,1720,2437,2408,1648,861,"Class_3","Tree/bushes"
678624.488743893,4763172.24559838,3,177,432,311,657,1720,1720,2437,2408,1648,861,"Class_3","Tree/bushes"
678627.006389756,4763172.24559838,3,177,432,311,657,1720,1720,2437,2408,1648,861,"Class_3","Tree/bushes"
678629.52403562,4763172.24559838,3,177,432,311,657,1720,1720,2437,2408,1648,861,"Class_3","Tree/bushes"
678632.041681484,4763172.24559838,3,197,390,290,657,1720,1720,2337,2408,1648,861,"Class_3","Tree/bushes"
678634.559327348,4763172.24559838,3,197,390,290,657,1720,1720,2337,2408,1648,861,"Class_3","Tree/bushes"
678637.076973212,4763172.24559838,3,197,390,290,657,1720,1720,2337,2408,1648,861,"Class_3","Tree/bushes"
678639.594619075,4763172.24559838,3,197,390,290,657,1720,1720,2337,2408,1648,861,"Class_3","Tree/bushes"
678642.112264939,4763172.24559838,3,172,416,271,606,1664,1664,2351,2369,1586,844,"Class_3","Tree/bushes"
678644.629910803,4763172.24559838,3,172,416,271,606,1664,1664,2351,2369,1586,844,"Class_3","Tree/bushes"
678647.147556667,4763172.24559838,3,172,416,271,606,1664,1664,2351,2369,1586,844,"Class_3","Tree/bushes"
678649.665202531,4763172.24559838,3,172,416,271,606,1664,1664,2351,2369,1586,844,"Class_3","Tree/bushes"
678652.182848394,4763172.24559838,3,206,409,278,606,1664,1664,2339,2369,1586,844,"Class_3","Tree/bushes"
678654.700494258,4763172.24559838,3,206,409,278,606,1664,1664,2339,2369,1586,844,"Class_3","Tree/bushes"
678657.218140122,4763172.24559838,3,206,409,278,606,1664,1664,2339,2369,1586,844,"Class_3","Tree/bushes"
678659.735785986,4763172.24559838,3,206,409,278,606,1664,1664,2339,2369,1586,844,"Class_3","Tree/bushes"
678662.25343185,4763172.24559838,3,162,360,249,610,1768,1768,2377,2432,1616,840,"Class_3","Tree/bushes"
678664.771077713,4763172.24559838,3,162,360,249,610,1768,1768,2377,2432,1616,840,"Class_3","Tree/bushes"
678667.288723577,4763172.24559838,3,162,360,249,610,1768,1768,2377,2432,1616,840,"Class_3","Tree/bushes"
678669.806369441,4763172.24559838,3,162,360,249,610,1768,1768,2377,2432,1616,840,"Class_3","Tree/bushes"
678672.324015305,4763172.24559838,3,199,376,252,610,1768,1768,2443,2432,1616,840,"Class_3","Tree/bushes"
678674.841661168,4763172.24559838,3,199,376,252,610,1768,1768,2443,2432,1616,840,"Class_3","Tree/bushes"
678677.359307032,4763172.24559838,3,199,376,252,610,1768,1768,2443,2432,1616,840,"Class_3","Tree/bushes"
678679.876952896,4763172.24559838,3,199,376,252,610,1768,1768,2443,2432,1616,840,"Class_3","Tree/bushes"
678682.39459876,4763172.24559838,3,197,391,318,631,1763,1763,2359,2552,1648,889,"Class_3","Tree/bushes"
678684.912244624,4763172.24559838,3,197,391,318,631,1763,1763,2359,2552,1648,889,"Class_3","Tree/bushes"
678687.429890487,4763172.24559838,3,197,391,318,631,1763,1763,2359,2552,1648,889,"Class_3","Tree/bushes"
678689.947536351,4763172.24559838,3,197,391,318,631,1763,1763,2359,2552,1648,889,"Class_3","Tree/bushes"
678692.465182215,4763172.24559838,3,224,402,295,631,1763,1763,2404,2552,1648,889,"Class_3","Tree/bushes"
678694.982828079,4763172.24559838,3,224,402,295,631,1763,1763,2404,2552,1648,889,"Class_3","Tree/bushes"
678697.500473943,4763172.24559838,3,224,402,295,631,1763,1763,2404,2552,1648,889,"Class_3","Tree/bushes"
678700.018119806,4763172.24559838,3,235,388,275,638,1786,1786,2435,2536,1622,857,"Class_3","Tree/bushes"
678702.53576567,4763172.24559838,3,235,388,275,638,1786,1786,2435,2536,1622,857,"Class_3","Tree/bushes"
678705.053411534,4763172.24559838,3,235,388,275,638,1786,1786,2435,2536,1622,857,"Class_3","Tree/bushes"
678553.994659706,4763169.75432957,3,208,471,274,804,2119,2119,3058,2991,1861,946,"Class_3","Tree/bushes"
678556.51230557,4763169.75432957,3,208,471,274,804,2119,2119,3058,2991,1861,946,"Class_3","Tree/bushes"
678559.029951434,4763169.75432957,3,208,471,274,804,2119,2119,3058,2991,1861,946,"Class_3","Tree/bushes"
678561.547597298,4763169.75432957,3,191,451,249,789,2208,2208,3251,3179,1746,831,"Class_3","Tree/bushes"
678564.065243162,4763169.75432957,3,191,451,249,789,2208,2208,3251,3179,1746,831,"Class_3","Tree/bushes"
678566.582889025,4763169.75432957,3,191,451,249,789,2208,2208,3251,3179,1746,831,"Class_3","Tree/bushes"
678569.100534889,4763169.75432957,3,191,451,249,789,2208,2208,3251,3179,1746,831,"Class_3","Tree/bushes"
678571.618180753,4763169.75432957,3,183,399,212,789,2208,2208,3071,3179,1746,831,"Class_3","Tree/bushes"
678574.135826617,4763169.75432957,3,183,399,212,789,2208,2208,3071,3179,1746,831,"Class_3","Tree/bushes"
678576.653472481,4763169.75432957,3,183,399,212,789,2208,2208,3071,3179,1746,831,"Class_3","Tree/bushes"
678579.171118344,4763169.75432957,3,183,399,212,789,2208,2208,3071,3179,1746,831,"Class_3","Tree/bushes"
678581.688764208,4763169.75432957,3,172,357,199,652,1885,1885,3023,2800,1642,790,"Class_3","Tree/bushes"
678584.206410072,4763169.75432957,3,172,357,199,652,1885,1885,3023,2800,1642,790,"Class_3","Tree/bushes"
678586.724055936,4763169.75432957,3,172,357,199,652,1885,1885,3023,2800,1642,790,"Class_3","Tree/bushes"
678589.2417018,4763169.75432957,3,172,357,199,652,1885,1885,3023,2800,1642,790,"Class_3","Tree/bushes"
678591.759347663,4763169.75432957,3,170,347,256,652,1885,1885,2713,2800,1642,790,"Class_3","Tree/bushes"
678594.276993527,4763169.75432957,3,170,347,256,652,1885,1885,2713,2800,1642,790,"Class_3","Tree/bushes"
678596.794639391,4763169.75432957,3,170,347,256,652,1885,1885,2713,2800,1642,790,"Class_3","Tree/bushes"
678599.312285255,4763169.75432957,3,170,347,256,652,1885,1885,2713,2800,1642,790,"Class_3","Tree/bushes"
678601.829931119,4763169.75432957,3,164,340,216,645,1753,1753,2185,2507,1592,830,"Class_3","Tree/bushes"
678604.347576982,4763169.75432957,3,164,340,216,645,1753,1753,2185,2507,1592,830,"Class_3","Tree/bushes"
678606.865222846,4763169.75432957,3,164,340,216,645,1753,1753,2185,2507,1592,830,"Class_3","Tree/bushes"
678609.38286871,4763169.75432957,3,164,340,216,645,1753,1753,2185,2507,1592,830,"Class_3","Tree/bushes"
678611.900514574,4763169.75432957,3,189,353,277,645,1753,1753,2340,2507,1592,830,"Class_3","Tree/bushes"
678614.418160437,4763169.75432957,3,189,353,277,645,1753,1753,2340,2507,1592,830,"Class_3","Tree/bushes"
678616.935806301,4763169.75432957,3,189,353,277,645,1753,1753,2340,2507,1592,830,"Class_3","Tree/bushes"
678619.453452165,4763169.75432957,3,189,353,277,645,1753,1753,2340,2507,1592,830,"Class_3","Tree/bushes"
678621.971098029,4763169.75432957,3,226,366,306,657,1720,1720,2352,2408,1648,861,"Class_3","Tree/bushes"
678624.488743893,4763169.75432957,3,226,366,306,657,1720,1720,2352,2408,1648,861,"Class_3","Tree/bushes"
678627.006389756,4763169.75432957,3,226,366,306,657,1720,1720,2352,2408,1648,861,"Class_3","Tree/bushes"
678629.52403562,4763169.75432957,3,226,366,306,657,1720,1720,2352,2408,1648,861,"Class_3","Tree/bushes"
678632.041681484,4763169.75432957,3,204,385,295,657,1720,1720,2301,2408,1648,861,"Class_3","Tree/bushes"
678634.559327348,4763169.75432957,3,204,385,295,657,1720,1720,2301,2408,1648,861,"Class_3","Tree/bushes"
678637.076973212,4763169.75432957,3,204,385,295,657,1720,1720,2301,2408,1648,861,"Class_3","Tree/bushes"
678639.594619075,4763169.75432957,3,204,385,295,657,1720,1720,2301,2408,1648,861,"Class_3","Tree/bushes"
678642.112264939,4763169.75432957,3,172,381,269,606,1664,1664,2291,2369,1586,844,"Class_3","Tree/bushes"
678644.629910803,4763169.75432957,3,172,381,269,606,1664,1664,2291,2369,1586,844,"Class_3","Tree/bushes"
678647.147556667,4763169.75432957,3,172,381,269,606,1664,1664,2291,2369,1586,844,"Class_3","Tree/bushes"
678649.665202531,4763169.75432957,3,172,381,269,606,1664,1664,2291,2369,1586,844,"Class_3","Tree/bushes"
678652.182848394,4763169.75432957,3,218,346,252,606,1664,1664,2284,2369,1586,844,"Class_3","Tree/bushes"
678654.700494258,4763169.75432957,3,218,346,252,606,1664,1664,2284,2369,1586,844,"Class_3","Tree/bushes"
678657.218140122,4763169.75432957,3,218,346,252,606,1664,1664,2284,2369,1586,844,"Class_3","Tree/bushes"
678659.735785986,4763169.75432957,3,218,346,252,606,1664,1664,2284,2369,1586,844,"Class_3","Tree/bushes"
678662.25343185,4763169.75432957,3,158,364,240,610,1768,1768,2553,2432,1616,840,"Class_3","Tree/bushes"
678664.771077713,4763169.75432957,3,158,364,240,610,1768,1768,2553,2432,1616,840,"Class_3","Tree/bushes"
678667.288723577,4763169.75432957,3,158,364,240,610,1768,1768,2553,2432,1616,840,"Class_3","Tree/bushes"
678669.806369441,4763169.75432957,3,158,364,240,610,1768,1768,2553,2432,1616,840,"Class_3","Tree/bushes"
678672.324015305,4763169.75432957,3,216,381,269,610,1768,1768,2699,2432,1616,840,"Class_3","Tree/bushes"
678674.841661168,4763169.75432957,3,216,381,269,610,1768,1768,2699,2432,1616,840,"Class_3","Tree/bushes"
678677.359307032,4763169.75432957,3,216,381,269,610,1768,1768,2699,2432,1616,840,"Class_3","Tree/bushes"
678679.876952896,4763169.75432957,3,216,381,269,610,1768,1768,2699,2432,1616,840,"Class_3","Tree/bushes"
678682.39459876,4763169.75432957,3,181,372,283,631,1763,1763,2559,2552,1648,889,"Class_3","Tree/bushes"
678684.912244624,4763169.75432957,3,181,372,283,631,1763,1763,2559,2552,1648,889,"Class_3","Tree/bushes"
678687.429890487,4763169.75432957,3,181,372,283,631,1763,1763,2559,2552,1648,889,"Class_3","Tree/bushes"
678689.947536351,4763169.75432957,3,181,372,283,631,1763,1763,2559,2552,1648,889,"Class_3","Tree/bushes"
678692.465182215,4763169.75432957,3,172,370,256,631,1763,1763,2564,2552,1648,889,"Class_3","Tree/bushes"
678694.982828079,4763169.75432957,3,172,370,256,631,1763,1763,2564,2552,1648,889,"Class_3","Tree/bushes"
678697.500473943,4763169.75432957,3,172,370,256,631,1763,1763,2564,2552,1648,889,"Class_3","Tree/bushes"
678700.018119806,4763169.75432957,3,179,329,229,638,1786,1786,2389,2536,1622,857,"Class_3","Tree/bushes"
678556.51230557,4763167.26306075,3,208,471,274,804,2119,2119,3058,2991,1861,946,"Class_3","Tree/bushes"
678559.029951434,4763167.26306075,3,208,471,274,804,2119,2119,3058,2991,1861,946,"Class_3","Tree/bushes"
678561.547597298,4763167.26306075,3,191,451,249,789,2208,2208,3251,3179,1746,831,"Class_3","Tree/bushes"
678564.065243162,4763167.26306075,3,191,451,249,789,2208,2208,3251,3179,1746,831,"Class_3","Tree/bushes"
678566.582889025,4763167.26306075,3,191,451,249,789,2208,2208,3251,3179,1746,831,"Class_3","Tree/bushes"
678569.100534889,4763167.26306075,3,191,451,249,789,2208,2208,3251,3179,1746,831,"Class_3","Tree/bushes"
678571.618180753,4763167.26306075,3,183,399,212,789,2208,2208,3071,3179,1746,831,"Class_3","Tree/bushes"
678574.135826617,4763167.26306075,3,183,399,212,789,2208,2208,3071,3179,1746,831,"Class_3","Tree/bushes"
678576.653472481,4763167.26306075,3,183,399,212,789,2208,2208,3071,3179,1746,831,"Class_3","Tree/bushes"
678579.171118344,4763167.26306075,3,183,399,212,789,2208,2208,3071,3179,1746,831,"Class_3","Tree/bushes"
678581.688764208,4763167.26306075,3,172,357,199,652,1885,1885,3023,2800,1642,790,"Class_3","Tree/bushes"
678584.206410072,4763167.26306075,3,172,357,199,652,1885,1885,3023,2800,1642,790,"Class_3","Tree/bushes"
678586.724055936,4763167.26306075,3,172,357,199,652,1885,1885,3023,2800,1642,790,"Class_3","Tree/bushes"
678589.2417018,4763167.26306075,3,172,357,199,652,1885,1885,3023,2800,1642,790,"Class_3","Tree/bushes"
678591.759347663,4763167.26306075,3,170,347,256,652,1885,1885,2713,2800,1642,790,"Class_3","Tree/bushes"
678594.276993527,4763167.26306075,3,170,347,256,652,1885,1885,2713,2800,1642,790,"Class_3","Tree/bushes"
678596.794639391,4763167.26306075,3,170,347,256,652,1885,1885,2713,2800,1642,790,"Class_3","Tree/bushes"
678599.312285255,4763167.26306075,3,170,347,256,652,1885,1885,2713,2800,1642,790,"Class_3","Tree/bushes"
678601.829931119,4763167.26306075,3,164,340,216,645,1753,1753,2185,2507,1592,830,"Class_3","Tree/bushes"
678604.347576982,4763167.26306075,3,164,340,216,645,1753,1753,2185,2507,1592,830,"Class_3","Tree/bushes"
678606.865222846,4763167.26306075,3,164,340,216,645,1753,1753,2185,2507,1592,830,"Class_3","Tree/bushes"
678609.38286871,4763167.26306075,3,164,340,216,645,1753,1753,2185,2507,1592,830,"Class_3","Tree/bushes"
678611.900514574,4763167.26306075,3,189,353,277,645,1753,1753,2340,2507,1592,830,"Class_3","Tree/bushes"
678614.418160437,4763167.26306075,3,189,353,277,645,1753,1753,2340,2507,1592,830,"Class_3","Tree/bushes"
678616.935806301,4763167.26306075,3,189,353,277,645,1753,1753,2340,2507,1592,830,"Class_3","Tree/bushes"
678619.453452165,4763167.26306075,3,189,353,277,645,1753,1753,2340,2507,1592,830,"Class_3","Tree/bushes"
678621.971098029,4763167.26306075,3,226,366,306,657,1720,1720,2352,2408,1648,861,"Class_3","Tree/bushes"
678624.488743893,4763167.26306075,3,226,366,306,657,1720,1720,2352,2408,1648,861,"Class_3","Tree/bushes"
678627.006389756,4763167.26306075,3,226,366,306,657,1720,1720,2352,2408,1648,861,"Class_3","Tree/bushes"
678629.52403562,4763167.26306075,3,226,366,306,657,1720,1720,2352,2408,1648,861,"Class_3","Tree/bushes"
678632.041681484,4763167.26306075,3,204,385,295,657,1720,1720,2301,2408,1648,861,"Class_3","Tree/bushes"
678634.559327348,4763167.26306075,3,204,385,295,657,1720,1720,2301,2408,1648,861,"Class_3","Tree/bushes"
678637.076973212,4763167.26306075,3,204,385,295,657,1720,1720,2301,2408,1648,861,"Class_3","Tree/bushes"
678639.594619075,4763167.26306075,3,204,385,295,657,1720,1720,2301,2408,1648,861,"Class_3","Tree/bushes"
678642.112264939,4763167.26306075,3,172,381,269,606,1664,1664,2291,2369,1586,844,"Class_3","Tree/bushes"
678644.629910803,4763167.26306075,3,172,381,269,606,1664,1664,2291,2369,1586,844,"Class_3","Tree/bushes"
678647.147556667,4763167.26306075,3,172,381,269,606,1664,1664,2291,2369,1586,844,"Class_3","Tree/bushes"
678649.665202531,4763167.26306075,3,172,381,269,606,1664,1664,2291,2369,1586,844,"Class_3","Tree/bushes"
678652.182848394,4763167.26306075,3,218,346,252,606,1664,1664,2284,2369,1586,844,"Class_3","Tree/bushes"
678654.700494258,4763167.26306075,3,218,346,252,606,1664,1664,2284,2369,1586,844,"Class_3","Tree/bushes"
678657.218140122,4763167.26306075,3,218,346,252,606,1664,1664,2284,2369,1586,844,"Class_3","Tree/bushes"
678659.735785986,4763167.26306075,3,218,346,252,606,1664,1664,2284,2369,1586,844,"Class_3","Tree/bushes"
678662.25343185,4763167.26306075,3,158,364,240,610,1768,1768,2553,2432,1616,840,"Class_3","Tree/bushes"
678664.771077713,4763167.26306075,3,158,364,240,610,1768,1768,2553,2432,1616,840,"Class_3","Tree/bushes"
678667.288723577,4763167.26306075,3,158,364,240,610,1768,1768,2553,2432,1616,840,"Class_3","Tree/bushes"
678669.806369441,4763167.26306075,3,158,364,240,610,1768,1768,2553,2432,1616,840,"Class_3","Tree/bushes"
678672.324015305,4763167.26306075,3,216,381,269,610,1768,1768,2699,2432,1616,840,"Class_3","Tree/bushes"
678674.841661168,4763167.26306075,3,216,381,269,610,1768,1768,2699,2432,1616,840,"Class_3","Tree/bushes"
678677.359307032,4763167.26306075,3,216,381,269,610,1768,1768,2699,2432,1616,840,"Class_3","Tree/bushes"
678679.876952896,4763167.26306075,3,216,381,269,610,1768,1768,2699,2432,1616,840,"Class_3","Tree/bushes"
678682.39459876,4763167.26306075,3,181,372,283,631,1763,1763,2559,2552,1648,889,"Class_3","Tree/bushes"
678684.912244624,4763167.26306075,3,181,372,283,631,1763,1763,2559,2552,1648,889,"Class_3","Tree/bushes"
678687.429890487,4763167.26306075,3,181,372,283,631,1763,1763,2559,2552,1648,889,"Class_3","Tree/bushes"
678689.947536351,4763167.26306075,3,181,372,283,631,1763,1763,2559,2552,1648,889,"Class_3","Tree/bushes"
678692.465182215,4763167.26306075,3,172,370,256,631,1763,1763,2564,2552,1648,889,"Class_3","Tree/bushes"
678694.982828079,4763167.26306075,3,172,370,256,631,1763,1763,2564,2552,1648,889,"Class_3","Tree/bushes"
678697.500473943,4763167.26306075,3,172,370,256,631,1763,1763,2564,2552,1648,889,"Class_3","Tree/bushes"
678559.029951434,4763164.77179194,3,208,471,274,804,2119,2119,3058,2991,1861,946,"Class_3","Tree/bushes"
678561.547597298,4763164.77179194,3,191,451,249,789,2208,2208,3251,3179,1746,831,"Class_3","Tree/bushes"
678564.065243162,4763164.77179194,3,191,451,249,789,2208,2208,3251,3179,1746,831,"Class_3","Tree/bushes"
678566.582889025,4763164.77179194,3,191,451,249,789,2208,2208,3251,3179,1746,831,"Class_3","Tree/bushes"
678569.100534889,4763164.77179194,3,191,451,249,789,2208,2208,3251,3179,1746,831,"Class_3","Tree/bushes"
678571.618180753,4763164.77179194,3,183,399,212,789,2208,2208,3071,3179,1746,831,"Class_3","Tree/bushes"
678574.135826617,4763164.77179194,3,183,399,212,789,2208,2208,3071,3179,1746,831,"Class_3","Tree/bushes"
678576.653472481,4763164.77179194,3,183,399,212,789,2208,2208,3071,3179,1746,831,"Class_3","Tree/bushes"
678579.171118344,4763164.77179194,3,183,399,212,789,2208,2208,3071,3179,1746,831,"Class_3","Tree/bushes"
678581.688764208,4763164.77179194,3,172,357,199,652,1885,1885,3023,2800,1642,790,"Class_3","Tree/bushes"
678584.206410072,4763164.77179194,3,172,357,199,652,1885,1885,3023,2800,1642,790,"Class_3","Tree/bushes"
678586.724055936,4763164.77179194,3,172,357,199,652,1885,1885,3023,2800,1642,790,"Class_3","Tree/bushes"
678589.2417018,4763164.77179194,3,172,357,199,652,1885,1885,3023,2800,1642,790,"Class_3","Tree/bushes"
678591.759347663,4763164.77179194,3,170,347,256,652,1885,1885,2713,2800,1642,790,"Class_3","Tree/bushes"
678594.276993527,4763164.77179194,3,170,347,256,652,1885,1885,2713,2800,1642,790,"Class_3","Tree/bushes"
678596.794639391,4763164.77179194,3,170,347,256,652,1885,1885,2713,2800,1642,790,"Class_3","Tree/bushes"
678599.312285255,4763164.77179194,3,170,347,256,652,1885,1885,2713,2800,1642,790,"Class_3","Tree/bushes"
678601.829931119,4763164.77179194,3,164,340,216,645,1753,1753,2185,2507,1592,830,"Class_3","Tree/bushes"
678604.347576982,4763164.77179194,3,164,340,216,645,1753,1753,2185,2507,1592,830,"Class_3","Tree/bushes"
678606.865222846,4763164.77179194,3,164,340,216,645,1753,1753,2185,2507,1592,830,"Class_3","Tree/bushes"
678609.38286871,4763164.77179194,3,164,340,216,645,1753,1753,2185,2507,1592,830,"Class_3","Tree/bushes"
678611.900514574,4763164.77179194,3,189,353,277,645,1753,1753,2340,2507,1592,830,"Class_3","Tree/bushes"
678614.418160437,4763164.77179194,3,189,353,277,645,1753,1753,2340,2507,1592,830,"Class_3","Tree/bushes"
678616.935806301,4763164.77179194,3,189,353,277,645,1753,1753,2340,2507,1592,830,"Class_3","Tree/bushes"
678619.453452165,4763164.77179194,3,189,353,277,645,1753,1753,2340,2507,1592,830,"Class_3","Tree/bushes"
678621.971098029,4763164.77179194,3,226,366,306,657,1720,1720,2352,2408,1648,861,"Class_3","Tree/bushes"
678624.488743893,4763164.77179194,3,226,366,306,657,1720,1720,2352,2408,1648,861,"Class_3","Tree/bushes"
678627.006389756,4763164.77179194,3,226,366,306,657,1720,1720,2352,2408,1648,861,"Class_3","Tree/bushes"
678629.52403562,4763164.77179194,3,226,366,306,657,1720,1720,2352,2408,1648,861,"Class_3","Tree/bushes"
678632.041681484,4763164.77179194,3,204,385,295,657,1720,1720,2301,2408,1648,861,"Class_3","Tree/bushes"
678634.559327348,4763164.77179194,3,204,385,295,657,1720,1720,2301,2408,1648,861,"Class_3","Tree/bushes"
678637.076973212,4763164.77179194,3,204,385,295,657,1720,1720,2301,2408,1648,861,"Class_3","Tree/bushes"
678639.594619075,4763164.77179194,3,204,385,295,657,1720,1720,2301,2408,1648,861,"Class_3","Tree/bushes"
678642.112264939,4763164.77179194,3,172,381,269,606,1664,1664,2291,2369,1586,844,"Class_3","Tree/bushes"
678644.629910803,4763164.77179194,3,172,381,269,606,1664,1664,2291,2369,1586,844,"Class_3","Tree/bushes"
678647.147556667,4763164.77179194,3,172,381,269,606,1664,1664,2291,2369,1586,844,"Class_3","Tree/bushes"
678649.665202531,4763164.77179194,3,172,381,269,606,1664,1664,2291,2369,1586,844,"Class_3","Tree/bushes"
678652.182848394,4763164.77179194,3,218,346,252,606,1664,1664,2284,2369,1586,844,"Class_3","Tree/bushes"
678654.700494258,4763164.77179194,3,218,346,252,606,1664,1664,2284,2369,1586,844,"Class_3","Tree/bushes"
678657.218140122,4763164.77179194,3,218,346,252,606,1664,1664,2284,2369,1586,844,"Class_3","Tree/bushes"
678659.735785986,4763164.77179194,3,218,346,252,606,1664,1664,2284,2369,1586,844,"Class_3","Tree/bushes"
678662.25343185,4763164.77179194,3,158,364,240,610,1768,1768,2553,2432,1616,840,"Class_3","Tree/bushes"
678664.771077713,4763164.77179194,3,158,364,240,610,1768,1768,2553,2432,1616,840,"Class_3","Tree/bushes"
678667.288723577,4763164.77179194,3,158,364,240,610,1768,1768,2553,2432,1616,840,"Class_3","Tree/bushes"
678669.806369441,4763164.77179194,3,158,364,240,610,1768,1768,2553,2432,1616,840,"Class_3","Tree/bushes"
678672.324015305,4763164.77179194,3,216,381,269,610,1768,1768,2699,2432,1616,840,"Class_3","Tree/bushes"
